,price_a,price_b,return_a,return_b,hedge_ratio,intercept,z_score,target_state,state,target_weight_a,target_weight_b,weight_a,weight_b,gross_exposure,turnover,transaction_cost,gross_strategy_return,net_strategy_return,strategy_growth
2020-05-11,55.530787596725474,52.27418342706928,0.0007380350242454092,0.007035836732273593,1.0443743509927872,-0.14886666253064718,1.0311967126574035,-1.0,-1.0,-0.48914720511650955,0.5108527948834904,-0.4825410783329147,0.5174589216670854,1.0,0.03526964253492498,1.763482126746249e-05,0.0032846242720611244,0.003266989450793662,1.1134640238174116
2020-05-12,54.92932755598444,51.0016948085706,-0.010831109493871116,-0.02434258241975229,0.9241034328091386,0.3310413221297357,1.253124209309416,-1.0,-1.0,-0.5197225798511399,0.4802774201488601,-0.48914720511650955,0.5108527948834904,1.0,0.013212253567189802,6.606126783594901e-06,-0.007137469326574229,-0.007144075453357824,1.1055093528166606
2020-05-13,53.99522764226278,50.95475258915119,-0.017005486054232466,-0.0009204050884112913,0.8703228819280535,0.5460947405652044,0.6547726818778382,-1.0,-1.0,-0.5346670404679716,0.4653329595320283,-0.5197225798511399,0.4802774201488601,1.0,0.06115074946926069,3.057537473463035e-05,0.00839608530237422,0.00836550992763959,1.114757502282747
2020-05-14,54.02173209969777,51.21471208173817,0.000490866667154144,0.005101771265244581,0.8449588053009093,0.6479948129384612,0.47788885008107673,0.0,-1.0,0.0,-0.0,-0.5346670404679716,0.4653329595320283,1.0,0.029888921233663546,1.4944460616831772e-05,0.0021115720935200384,0.0020966276329032066,1.1170947336660193
2020-05-15,53.44577900771103,51.54040142183414,-0.01066150731568194,0.006359292610611078,0.8525714404870876,0.6181383951826978,-0.019069589504737253,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0005,-0.0,-0.0005,1.1165361862991863
2020-05-18,54.269775880561426,52.34584505586549,0.015417435916342592,0.015627422600750895,0.8628173202213386,0.5778552278875191,0.0369020791894421,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-05-19,55.868076471011314,52.89389769446856,0.02945102618384632,0.010469840309544676,0.8611901957586653,0.5851735305252346,0.633372050134234,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-05-20,55.473260397325376,53.05351081508466,-0.007066935155549903,0.0030176093570957185,0.8595221800477277,0.5921100667315344,0.3223038950575959,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1165361862991863
2020-05-21,55.75923244204074,53.20853555738223,0.005155133169874926,0.00292204493003112,0.8617428351762125,0.5836728216198304,0.39196826552202874,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-05-22,55.492994311117585,53.597441536949034,-0.004774781130638783,0.007309090082875835,0.8746884682720643,0.5326035767094539,0.033714224035735575,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1165361862991863
2020-05-25,54.5412033253041,53.34858164068168,-0.017151552148679028,-0.004643130140751128,0.8990025929800214,0.4363342902656542,-0.39701693784334563,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-05-26,53.79817647274026,53.33995627278618,-0.013623220744363729,-0.0001616794229618579,0.9033919853190295,0.4189695025604374,-0.8306693594589727,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-05-27,55.24980747194504,53.78754043927221,0.026982903406406855,0.008391161106264144,0.9093807015353587,0.39546554949607904,-0.2394163477507988,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-05-28,57.75747130494838,54.75446166269949,0.045387738849165915,0.017976676671411784,0.9584975857083102,0.20114287173185508,0.5923669156747019,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-05-29,57.982452212663475,54.68696882634234,0.0038952693501286273,-0.0012326454193436476,1.0370533982041186,-0.1100211666694415,0.6683044991336259,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-01,57.40825124039228,54.67408575493597,-0.009903012900613128,-0.00023557845100674601,1.1025769444052536,-0.36965785306388277,0.26985826437002014,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-02,57.960610438170576,54.782794009351846,0.009621599436383077,0.0019882957879375773,1.1410213485638059,-0.5216908016256143,0.46112419266188526,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-03,58.273798966013494,55.46016414961313,0.005403471866070264,0.012364651210481359,1.1907437250935031,-0.7186083430593708,0.07445195234071683,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-04,58.78966962709414,55.45612570234739,0.008852531845083833,-7.28170810104789e-05,1.2378643424301699,-0.9052243846032022,0.2988378094042842,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-05,59.59638031007222,56.205600871155404,0.01372198020664328,0.013514740875168796,1.2469704448177434,-0.9409857816894664,0.16091729490178489,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-08,59.282813550903235,55.729882689852786,-0.005261506781746417,-0.008463892813692087,1.2638867851111895,-1.0073950414369373,0.299829634928312,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-09,59.550797379385735,55.64777917652477,0.004520430330999581,-0.0014732403759925017,1.2674791320749816,-1.0207641174566913,0.5016314125048911,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-10,58.94825954157168,55.559731404065964,-0.010118048192963913,-0.001582233357049212,1.2532349433888021,-0.9634738082522194,0.1988850911995054,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-11,58.9479103124248,55.96560105109925,-5.9243334679104365e-06,0.007305104556419417,1.22099722205738,-0.8346074915162722,-0.11118615423299198,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1165361862991863
2020-06-12,58.1599372909858,56.50587293169107,-0.013367276588139076,0.009653642066642432,1.1514441718259438,-0.5569797052709724,-0.9937170421089597,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1165361862991863
2020-06-15,57.21669775519469,55.75458110331245,-0.01621802876216838,-0.013295818459204245,1.0888468156967614,-0.3069558968082946,-1.0105985418601753,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-16,55.90055220414223,55.30832947418451,-0.02300282264949427,-0.008003855832062312,1.0322195947026847,-0.08105756072719661,-1.5870469123561062,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-17,56.047446092001266,55.4873569943331,0.0026277716778646543,0.0032368997915974695,0.9976444443433119,0.056691847960026465,-1.5645626029284194,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-18,55.2273852414465,55.17042055149955,-0.014631547157539448,-0.005711867711881147,0.9816777805885147,0.12058772544767526,-1.9872760189363148,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-19,54.784666825664026,54.43052403593537,-0.008016284201161628,-0.013411108854490372,0.9755036694126412,0.14496109911976385,-1.7237336589582604,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-22,55.64382380862331,54.952623320802324,0.015682435118083315,0.00959203120150498,0.9632024222385741,0.19406842441728545,-1.4574387039937893,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1165361862991863
2020-06-23,55.00583113093999,55.20851234869275,-0.011465651244198849,0.004656538895269735,0.9301435271828088,0.32543640452727507,-2.0294794617262135,1.0,0.0,0.5180961860694246,-0.4819038139305754,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1165361862991863
2020-06-24,54.82313166560154,55.46519728328815,-0.0033214563180318235,0.004649372418771058,0.8902357043580444,0.4837555657510082,-2.171733843857682,1.0,1.0,0.5290345525134479,-0.4709654474865521,0.5180961860694246,-0.4819038139305754,1.0,1.0,0.0005,-0.003961384151557879,-0.00446138415155788,1.1115548894529903
2020-06-25,54.17670707190286,55.23941490610732,-0.011791092082108712,-0.004070703580619117,0.8569608860335698,0.6153364639515106,-2.3084449730428327,1.0,1.0,0.53851430448596,-0.46148569551403995,0.5290345525134479,-0.4709654474865521,1.0,0.021876732888046535,1.0938366444023267e-05,-0.004320734389871849,-0.004331672756315872,1.106739997421197
2020-06-26,55.294848111940865,55.76448419042345,0.020638778184765227,0.009505337542198955,0.8222281770554866,0.7529584704448395,-1.7186648929533501,1.0,1.0,0.5487786944530109,-0.451221305546989,0.53851430448596,-0.46148569551403995,1.0,0.018959503945024325,9.479751972512162e-06,0.006727699972851452,0.006718220220878941,1.1141753204511275
2020-06-29,56.49637844846679,55.65531288158434,0.02172951689990188,-0.0019577211270586092,0.8055815890353528,0.8190953391739404,-0.8328517894987746,1.0,1.0,0.553838168306899,-0.4461618316931009,0.5487786944530109,-0.451221305546989,0.9999999999999999,0.020528779934101737,1.026438996705087e-05,0.012808061398271097,0.012797797008304046,1.1284343100339231
2020-06-30,57.641863669025696,56.21847616388464,0.020275374316315764,0.010118769496427538,0.7964040357480532,0.855512764126563,-0.3728100461347943,0.0,1.0,0.0,-0.0,0.553838168306899,-0.4461618316931009,1.0,0.010118947707776271,5.0594738538881356e-06,0.006714667440078682,0.006709607966224794,1.1360056618698882
2020-07-01,57.04596487905465,55.77024446695518,-0.010337951482496166,-0.007973031777360973,0.786333049791626,0.8955927154215084,-0.503916088028752,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0005,0.0,-0.0005,1.1354376590389532
2020-07-02,57.736759031805725,55.35423973397789,0.01210943060066838,-0.007459259627663584,0.7834396755348292,0.9078341300684869,0.13117247792082548,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-03,56.77960137335592,55.467386851874565,-0.016577959596286496,0.0020440551336344814,0.7760093608462434,0.9372744677038733,-0.5340327361519767,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1354376590389532
2020-07-06,57.55784538289418,55.12890853765136,0.013706401431403004,-0.006102294220694193,0.7766310638037666,0.9347352654489685,0.14914705489348457,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-07,57.39447084773028,55.47615529002778,-0.0028384407734006745,0.0062988142081439324,0.7656127572896004,0.9781682715621667,-0.10822934326320552,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1354376590389532
2020-07-08,55.6415262975116,55.617287751854604,-0.03054204567665264,0.0025440202387672084,0.7395043215461585,1.0815047405603533,-1.2719685372607386,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1354376590389532
2020-07-09,57.169759000056196,55.168235441766704,0.02746568622818213,-0.008073969951419069,0.7273803101542238,1.1292975480646774,-0.013161592173439287,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-10,58.31305246730356,55.21546809625559,0.019998220864394955,0.000856156701599442,0.7131864860256035,1.1853827415783575,0.7653840232597227,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-13,57.39279945417826,55.05218942617039,-0.015781252638785936,-0.002957118280706439,0.7000289709509531,1.2368625617495255,0.2965544520169437,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-14,57.91168870354642,55.51893476099453,0.009041016543938296,0.008478233830283566,0.7104212817865022,1.194480600965067,0.48018684958213326,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-15,57.475738981296615,55.21480658690224,-0.007527836469792049,-0.005477918036459917,0.7122271229197198,1.1866064676988075,0.359896333205068,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-16,57.35499006860837,55.00799810358134,-0.0021008675108559194,-0.003745525812816286,0.714315500590199,1.1776933449706215,0.42468235950220523,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-17,56.86563059784603,55.62205119594631,-0.008532116737828277,0.011162978358323361,0.7097448824054925,1.1955711078876217,-0.33502540245794205,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1354376590389532
2020-07-20,57.43669995534807,56.765404665514346,0.010042434270018719,0.020555758821986014,0.6981324241020782,1.2418965624830443,-0.5185200922458234,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-21,58.737280585738425,57.807478051002164,0.022643721373293513,0.018357543500802098,0.6947276427319302,1.2555921627076057,-0.052739474373961585,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-22,58.98588161939967,57.85194950958461,0.00423242327840434,0.0007693028667192792,0.6896564532553473,1.2762229624125991,0.1209521215279487,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-23,59.99231753003007,57.977606712097135,0.017062318693892298,0.002172047849341885,0.695826095907136,1.2522085302851051,0.812210301079742,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-24,60.75523899108466,58.7950679381591,0.012716985981958473,0.014099602802186695,0.6966598937620673,1.2496210661852247,0.9172083848384546,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-27,62.426929364092274,58.74100644551778,0.027515164136757253,-0.0009194902657171378,0.7443550878237583,1.0594981971347415,1.9817369854885223,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-28,61.323802540661944,58.23874863414927,-0.017670688510026955,-0.008550378036752848,0.7852679720404924,0.8958841585374926,1.3116708995715993,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-29,61.49987224623359,58.31170223580453,0.0028711478785892197,0.0012526643062602538,0.8246248578213085,0.7384072184773056,1.2695337086323129,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-07-30,60.23455295287185,58.5608537549265,-0.020574340192051954,0.004272753316554301,0.8557468913754688,0.6131640674753127,0.09922574881009937,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1354376590389532
2020-07-31,58.97320087915934,58.13710510728714,-0.020940672950613637,-0.007236039443904274,0.8670095836040046,0.5673898368966497,-0.5991219170335341,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-03,59.237140456310485,57.29354827669923,0.004475585066036514,-0.014509783881244243,0.8856533478278821,0.4923362099407518,0.18488475464257753,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-04,57.93650698788661,56.56879206662714,-0.02195638510577902,-0.012649874756785473,0.9263884821914548,0.32818072763667105,-0.34814455906529884,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-05,58.65030303792432,56.919974190552324,0.012320315585938824,0.006208054142495367,0.9564772775987763,0.20701495984104712,-0.05653739335913868,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-06,58.289224228165146,56.54410375854617,-0.006156469635386075,-0.006603489150361241,0.9865660558113514,0.08581973478443006,-0.05949306480186168,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-07,57.523946230858535,56.48351396307042,-0.013128978939761393,-0.0010715493119225483,0.988144174573053,0.07919678106199557,-0.6391081962289542,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-10,57.442626179430604,56.60299140373977,-0.0014136730310811974,0.002115262176277888,0.9875944429468394,0.08106621359683963,-0.7887028006983501,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1354376590389532
2020-08-11,57.43668192675485,56.93066383144304,-0.0001034815618837781,0.005788959551024986,1.0092127178836472,-0.0066238375927749615,-1.0566930221144069,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,1.1354376590389532
2020-08-12,57.0486403940582,56.77067903057102,-0.006755987979798261,-0.0028101692498386788,1.0192326772669178,-0.047604176425709355,-1.213162292505032,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-13,57.89652792802144,57.03746995510283,0.014862537093023542,0.004699449241890141,1.0380661342451452,-0.1239422172616722,-0.725855667678247,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-14,58.02797419273825,56.593711617209244,0.0022703652433220256,-0.007780119599324564,1.0467132058016513,-0.15894191420955384,-0.22028541923266337,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-17,57.509100252242725,56.42105760633495,-0.008941789674960843,-0.0030507631668001967,1.0356613677212205,-0.114543490551541,-0.4905766733774715,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-18,56.50439906083416,55.91444252273879,-0.017470299257018596,-0.008979184458592582,1.0004449929953283,0.027261546513828172,-0.8956195667937557,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-19,57.286176361906016,56.49819073743865,0.013835689151037167,0.010440025659961938,0.9919910124363501,0.06109232692342159,-0.717539866144304,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-20,57.28575479973769,56.495719049187514,-7.3588812362634926e-06,-4.3748095627016426e-05,1.014651214602917,-0.030834894163769277,-0.6967917227062127,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-21,57.75060905814036,56.13228284779981,0.008114657125977143,-0.0064329865608274694,1.0517773711582257,-0.1808992657759907,0.03844267944136192,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-24,59.494623117996234,55.965741951299705,0.030199059166633013,-0.0029669361025573826,1.0743017306713265,-0.2714579683864944,1.6380633951549513,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-25,59.91652334979663,55.8653424727049,0.0070914010323863685,-0.0017939452796349453,1.0993714869368927,-0.372262411156024,2.039119131273308,-1.0,0.0,-0.4763330388272822,0.5236669611727178,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.1354376590389532
2020-08-26,60.10099987205072,56.229912965074405,0.0030788922978242095,0.006525879485078434,1.1147154940308448,-0.4338256536460845,1.7977572737311618,-1.0,-1.0,-0.4728768493079448,0.5271231506920551,-0.4763330388272822,0.5236669611727178,1.0,1.0,0.0005,0.0019508093544858848,0.0014508093544858848,1.1370849626161224
2020-08-27,59.147514645324264,55.43926786306831,-0.0158647148758978,-0.014060934124105473,1.1098967192611973,-0.4143027132209829,1.7651307659694893,-1.0,-1.0,-0.4739568486319845,0.5260431513680155,-0.4728768493079448,0.5271231506920551,0.9999999999999999,0.006912379038674588,3.456189519337294e-06,9.021248851152647e-05,8.675629899218918e-05,1.1371836118991185
2020-08-28,57.99380374617573,54.93514437672354,-0.019505653045047033,-0.009093256563018182,1.0793180902882225,-0.2911361511847872,1.2905988049445813,-1.0,-1.0,-0.4809268984243705,0.5190731015756295,-0.4739568486319845,0.5260431513680155,1.0,0.0021599986480792532,1.0799993240396267e-06,0.00446139250913139,0.00446031250980735,1.14225580618922
2020-08-31,57.15667382359501,54.75947050634973,-0.014434816627042268,-0.003197841242922994,1.072524027532991,-0.26405833604873763,0.7903529697153493,-1.0,-1.0,-0.48250345313986076,0.5174965468601392,-0.4809268984243705,0.5190731015756295,1.0,0.013940099584771992,6.970049792385996e-06,0.005282178217457466,0.005275208167665081,1.1482814433475923
2020-09-01,57.57387728549336,56.033015724476414,0.007299295672557493,0.023257076928437703,1.0906805434554112,-0.3378917206806493,-0.0027048206666417766,0.0,-1.0,0.0,-0.0,-0.48250345313986076,0.5174965468601392,1.0,0.0031531094309805163,1.5765547154902582e-06,0.008513521633029292,0.008511945078313802,1.158055551927814
2020-09-02,57.76099145367223,56.52834498768327,0.0032499837947517207,0.008839953673785317,1.106551038474914,-0.4024872430209614,-0.29437058392656545,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0005,0.0,-0.0005,1.15747652415185
2020-09-03,57.47024290274685,56.482967269044515,-0.00503364889708624,-0.0008027427416925637,1.1095716406691989,-0.4152505352817526,-0.4805362833804356,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-04,58.371785962204434,56.85744240699079,0.015687128049610033,0.006629877218782498,1.108466142127097,-0.41085030155541524,-0.057440330185095055,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-07,59.049786823566,57.93166059293034,0.011615215299401127,0.018893185139250424,1.095191393950127,-0.3575365168279756,-0.4961424436132393,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-08,58.85530296594708,57.82148126777311,-0.003293557319690499,-0.0019018844623052145,1.0716848136466512,-0.26274269034261,-0.5293200382848723,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-09,57.894302936975365,57.642643640682934,-0.016328180818774185,-0.0030929271123645297,1.0385182000690205,-0.12917937696820658,-1.1455903837332582,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-10,59.704921238974556,58.28647790986225,0.03127455051959527,0.011169409113028772,1.011725777776645,-0.020799045528202775,-0.1449985391229158,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-11,60.32741674396391,58.55799941890284,0.010426200924003481,0.004658396231463691,0.9862713589742418,0.08224272451084902,0.17611494554076865,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-14,61.96139229089633,58.924661519074384,0.027085123731837912,0.006261520267258014,1.0096755763075638,-0.011538026371780141,1.1486962531270162,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-15,62.241607316117154,58.66748780482809,0.004522413310296125,-0.004364449580470553,1.0243490618110038,-0.06971693910676002,1.5286085907945652,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-16,64.19742956905546,59.704269343698265,0.03142306790062377,0.017672165242856197,1.0743515262199006,-0.2701938339222414,1.9884467183190293,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-17,64.6792484501899,60.64212892685699,0.007505267490751644,0.0157084173957438,1.0959636758315237,-0.35618925892394593,1.4210366514995376,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-18,65.3725755736414,60.96399100335878,0.010719467836510788,0.005307565585139562,1.136973128347092,-0.5206992561450905,1.4857563322360532,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-21,67.70506189239626,61.352872218831024,0.03567989020300022,0.006378867411269473,1.227891547330499,-0.8869742104560849,2.4160738252399034,-1.0,0.0,-0.4488548830836127,0.5511451169163875,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.15747652415185
2020-09-22,65.40168390554611,60.255667789641514,-0.0340207648064913,-0.01788350552319773,1.2692783427795085,-1.0535999979989894,1.5900722720678833,-1.0,-1.0,-0.4406687276516099,0.55933127234839,-0.4488548830836127,0.5511451169163875,1.0000000000000002,1.0000000000000002,0.0005000000000000001,0.0054139796671750645,0.004913979667175064,1.1631643402567649
2020-09-23,66.43846597195505,60.6146144950778,0.0158525286276463,0.005957061279105114,1.3162587167449233,-1.2428112684214039,1.7658157826746197,-1.0,-1.0,-0.43173070122551616,0.5682692987744838,-0.4406687276516099,0.55933127234839,0.9999999999999999,0.016372310864005313,8.186155432002656e-06,-0.003653742955706426,-0.0036619291111384287,1.1589049148981405
2020-09-24,67.44148244591845,60.52091755551763,0.015096924037752313,-0.0015457813324505354,1.3864365127137843,-1.5260841258511473,2.2612318197327927,-1.0,-1.0,-0.4190348222852281,0.580965177714772,-0.43173070122551616,0.5682692987744838,1.0,0.01787605285218763,8.938026426093815e-06,-0.00739622567501751,-0.007405163701443604,1.1503230342889121
2020-09-25,67.67717423548766,60.76987573795637,0.00349475991661663,0.004113589028295284,1.4372610753742805,-1.730955993032885,1.911994982474343,-1.0,-1.0,-0.41029662767926245,0.5897033723207376,-0.4190348222852281,0.580965177714772,1.0,0.025391757880576182,1.2695878940288091e-05,0.0009254258802801176,0.0009127300013398294,1.1513729686335399
2020-09-28,68.32448039213641,61.15651122720981,0.009564615602838389,0.006362288626697854,1.5010875978958877,-1.9890016457256339,1.6948333816684151,-1.0,-1.0,-0.399826060007366,0.6001739399926341,-0.41029662767926245,0.5897033723207376,1.0,0.01747638921193123,8.738194605965616e-06,-0.00017246646805144789,-0.0001812046626574135,1.151164334483166
2020-09-29,68.84660803624317,60.981144519123816,0.007641882398667255,-0.0028675067391347175,1.5588669482622042,-2.222362070886536,1.966078973470076,-1.0,-1.0,-0.3907979665293372,0.6092020334706629,-0.399826060007366,0.6001739399926341,1.0,0.02094113534379305,1.0470567671896525e-05,-0.004776426548080682,-0.0047868971157525786,1.1456538292506713
2020-09-30,67.03199930569413,60.07239234034323,-0.026357271364680246,-0.01490218305915203,1.5777409652148606,-2.297730377564938,1.7124187567139968,-1.0,-1.0,-0.3879365745024143,0.6120634254975859,-0.3907979665293372,0.6092020334706629,1.0,0.018056186956057596,9.028093478028799e-06,0.0012219278297914866,0.0012128997363134578,1.1470433924780759
